review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
Great,Good service and prompt delivery.,5,2020-02-24T00:00:00.000Z,John Cronk,10250,grass fed beef brain,1eqwkmhcf9qec,lifegivingstore
Good,"Company is great. Order came in timely manner with free sample included. Very nice. Regarding product itself, not sure if helping or not. Consistency is key.",4,2020-02-16T00:00:00.000Z,Rose,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great,"So far so good on using my new handheld red/infrared light.  BTW, fantastic customer service! I had a question and it was answered within the hour.  Thank you.",5,2020-02-15T00:00:00.000Z,Pamela Marshall-Neil,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Great,"Quick response to my order and prompt deliver of my water generator. Couldn't have been more efficient. When I had a question, I received a speedy reply. Thanks for wonderful service and your help.",5,2020-02-14T00:00:00.000Z,Carol Fuhler,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Great,Love it. Definitely more a hand soap than body soap it seems. Works great. Would buy again,5,2020-02-09T00:00:00.000Z,Bryan Alan Thomas,10344,homemade soap blend 2,1eqwkmhcf9qec,lifegivingstore
Great,"Good clean feeling, and a lovely subdued scent. Will be using this everyday for the foreseeable future",5,2020-02-09T00:00:00.000Z,Bryan Alan Thomas,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,"Great product , super fast ship, great customer service , personal interaction",5,2020-02-08T00:00:00.000Z,Marge Centifanto,10213,collagen hydrolysate beef grass fed,1eqwkmhcf9qec,lifegivingstore
Great,"Great product , super fast ship, great customer service , personal interaction",5,2020-02-08T00:00:00.000Z,Marge Centifanto,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Great,"As described, arrived quickly. In one week, I have already seen a drastic improvement in my shoulder that has been nagging me lately from an old weight lifting injury. The portability is awesome and I will bring this with me wherever I travel that has an outlet!",5,2020-02-06T00:00:00.000Z,Steven Meidinger,10105,infrared handheld device 760nm 830nm lgs8,1eqwkmhcf9qec,lifegivingstore
Great,This is really a great source and I hope it will help me greatly. In the short time I use it now I notice a relaxation right after using it,5,2020-01-25T00:00:00.000Z,Bart Lutmers,10268,glycine powder usp grade,1eqwkmhcf9qec,lifegivingstore
Great,"This is a great product. Very nice build quality and I underestimated the power it has. No need to sit hours behind a lamp, within 20 seconds you already have benefits",5,2020-01-25T00:00:00.000Z,Bart Lutmers,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Great,Very nice thick moisturizing soap. The scent is neutral,5,2020-01-25T00:00:00.000Z,Bart Lutmers,10344,homemade soap blend 2,1eqwkmhcf9qec,lifegivingstore
Great,"I am very pleased with the quality of the product.  It is more gentle than what I bought  from mountain rose herbs. I think their product is a quality product as well, but the life giving stores cascara is better, in my opinion.",5,2020-01-25T00:00:00.000Z,Marguerite Lingenfelter,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Feeling like a young buck again!,"I’m 63 and am taking this with the prostate. I haven’t taken a blood test but I can tell that my testosterone level has increased. I’m more energetic, putting on muscle, losing weight, getting serious morning wood and feeling like a bull. This turned back the clock 30 years for me.",5,2020-01-24T00:00:00.000Z,Roberto Guerra,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Men over 30 you need this!!!,I’m 63 and have had lower back problems for 30 years. The first day I took this my lower back started to relax and feel better. Makes sense that the prostate relates to the lower back just like the kidneys do. There are definitely nutrients here that men need. I’m loving this product!,5,2020-01-24T00:00:00.000Z,Roberto Guerra,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Great,"The fresh herbal taste of this tea was surprising after years of paper teabags filled with what now seems like floorsweep. Slept like a baby, highly recommend.",5,2020-01-17T00:00:00.000Z,Jayme Hatfield,10304,chamomile organic,1eqwkmhcf9qec,lifegivingstore
"Outstanding customer service, great products","Exactly as advertised. A bit blocky to start using the first few washes but the corners round out quickly. Subtle, clean scent and suds up quite nicely even with hard water. Leaves my skin feeling fresh and clean like soap should, yet this doesn’t have the parabens.",5,2020-01-17T00:00:00.000Z,JOSHUA W MEIDELL,10344,homemade soap blend 2,1eqwkmhcf9qec,lifegivingstore
Great,"This light has helped me tremendously with pain relief in my hip due to osteoarthritis. I've been using the light for one month. I also feel that my mood is better than most winters, which we are in the middle of here in Northern Ontario. I am not disappointed with my decision to purchase the orange, red, & infrared handheld light.",5,2020-01-09T00:00:00.000Z,Debrah McBride,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Using it now for fasting!,"Doing a longer fast only on hydrogen water.  So far I haven’t experienced shakiness, dizziness or low blood pressure.  Hard to know exactly if I can attribute this to the water, but it’s a good gamble I think.",5,2020-01-07T00:00:00.000Z,Laura Walden,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Great  service delivery and efficiency.,Great Service delivery.,5,2020-01-02T00:00:00.000Z,"Gabi Okafor, MD",10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Great customer service delivery.,Effective and efficient customer service. Speedy delivery.,5,2020-01-02T00:00:00.000Z,"Gabi Okafor, MD",10264,salicylic acid aspirin usp grade,1eqwkmhcf9qec,lifegivingstore
Great,"a lot of light from the handheld.  without infrared, the orange/red is still warming.",5,2019-12-29T00:00:00.000Z,Thomas Jenkins,10132,orange red red handheld device 620nm 670nm lgs3,1eqwkmhcf9qec,lifegivingstore
Perfect,Zero taste or odor. This stuff is high quality. After taking it for a week I've noticed a more powerful effect from supplemental T3.,5,2019-12-22T00:00:00.000Z,Gordon Byerly,10157,cholesterol powder__trashed,1eqwkmhcf9qec,lifegivingstore
Great,"Great product
Great customer service",5,2019-12-20T00:00:00.000Z,S Khan,10352,orange red infrared mini body light 620nm 670nm 760nm 830nm mbl11,1eqwkmhcf9qec,lifegivingstore
Very helpful!,Life giving store is very generous with information and making sure I was satisfied.  I'm very impressed with the customer service I've had with them,5,2019-12-20T00:00:00.000Z,Wendy Beveridge,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Great,Very high quality soap. No bad ingredients. Not too drying. Great product,5,2019-12-17T00:00:00.000Z,Max Ledwidge,10222,Cholesterol Soap,1eqwkmhcf9qec,lifegivingstore
Great,Fantastic light - incredible health benefits - anyone in the northern hemisphere especially should own this,5,2019-12-15T00:00:00.000Z,Elisabeth Nepomozhets,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Great,I absolutely love this product! I can’t believe how well it cleans n lathers! It lasts a good long time also. Don’t hesitate to try it - I’ve purchased it multiple times - been sharing it with those I love - ingredients are the best!,5,2019-12-15T00:00:00.000Z,Kelly Mogan meyer,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,Great material,5,2019-12-15T00:00:00.000Z,Elisabeth Nepomozhets,10224,Wood Soap Holder,1eqwkmhcf9qec,lifegivingstore
Great,"Best soap ever! No scent, no fuss no muss, good for fingertip use by lavatory too! Cleans super well no residue, and looks wonderful in a minimalist bathroom setting with no labels on anything, very few special things sitting out, and it has great shape which adds charm!",5,2019-12-13T00:00:00.000Z,Janice Willingham,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,Already had one and got this one as second one for household (hopefully spouse will try it too that way). Very good for shining into midsection to give warmth and energy during waning-energy times of the day such as 3pm.,5,2019-12-13T00:00:00.000Z,Janice Willingham,10266,handheld led light,1eqwkmhcf9qec,lifegivingstore
Great,"Tasty and satisfying, eat about 3 per day -- set them out in a little dish near my fruit for the day. Not sure how to use them in a recipe, and have to cook gluten free now anyway so quit baking much.",5,2019-12-13T00:00:00.000Z,Janice Willingham,10372,Cocoa Butter - Organic &amp; Fair Trade Certified,1eqwkmhcf9qec,lifegivingstore
Great,I’ve only had the light a couple of days but so far my whole experience has been positive. LifeGiving Store has answered all my questions remarkably quickly. I did a lot of research before purchasing this lamp and am very happy with both the price point (compared to other sellers selling a similar unit) and the sturdy build and quality of the lamp.,5,2019-12-10T00:00:00.000Z,Adrienne Soles,10161,orange red infrared handheld device 620nm 670nm 830nm lgs12,1eqwkmhcf9qec,lifegivingstore
Great,Easily navigated website and excellent product. Effective at managing cholesterol levels,5,2019-12-06T00:00:00.000Z,Claire E Volz,10157,cholesterol powder__trashed,1eqwkmhcf9qec,lifegivingstore
super good product,"super good quality, shipped instantly. Great!!",5,2019-11-24T00:00:00.000Z,Richard Geller,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Amazing.,I absolutely love this product and will be ordering it for my friends and family for many years to come.,5,2019-11-18T00:00:00.000Z,Dan Dixon,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Great,excellent,5,2019-11-14T00:00:00.000Z,Hiroyuki Sakitani,10264,salicylic acid aspirin usp grade,1eqwkmhcf9qec,lifegivingstore
,Quick to ship my order had it within a couple of days,4,2019-10-03T17:47:45.000Z,Randy Bishop,10262,vitamin b1 powder thiamine hcl usp grade,1eqwkmhcf9qec,lifegivingstore
,Timely delivery of a quality product. I have already recommended you to my Tai Chi teacher. Thanks for your good work.,5,2019-10-02T16:05:52.000Z,Ann Marie Waterhouse,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
,I'm good! Thanks.,5,2019-10-01T19:03:31.000Z,Wayne Murrell,10161,orange red infrared handheld device 620nm 670nm 830nm lgs12,1eqwkmhcf9qec,lifegivingstore
,"The first taste-Refreshing! Then after a couple days, wow, I Feel better, in almost every way. I can't drink any other water, it tastes dead, this is living water. I can only compare it to the water I would drink from a stream high, high in the Rockies back 50 years ago before the pollution even hit up there. Living water. I am taking a powerful medication that is extremely difficult on the digestion  and needs to be taken with large quantities of water. Since I started using this hydrogen water, the medication has No adverse effect on my belly! This unit has the very best membrane and parts of manufacture and the web site is outstanding. Unit is easy and convenient to use. Bravo!",5,2019-09-24T01:07:41.000Z,alia york,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
,"Happy with my purchase. :) Excited to start seeing results. Only minor annoyance is that when turning off the light, I have to make sure I press the switch hard or else the light won't go off but the switch will flip.",5,2019-09-10T00:52:25.000Z,Mishka Mohamed,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
,"The HW1 is a great product. 
 It is a pleasure doing business with this company.",5,2019-09-08T04:19:15.000Z,"Keenan, Michael",10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
,excellent product,5,2019-09-03T23:07:34.000Z,Ann Terri Bennett,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
,Very happy with unit. ..,5,2019-09-03T23:07:15.000Z,Ann Terri Bennett,10278,nasal cannula with adapter,1eqwkmhcf9qec,lifegivingstore
,"Excellent, very happy with this unit!",5,2019-09-02T02:36:00.000Z,William Martell,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
,Excellent!,5,2019-09-02T02:35:24.000Z,lorraine schwagler,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
,This light is amazing! It is a life savior for feeling more refreshed and having more energy,5,2019-08-08T11:57:32.000Z,Samantha Wiebersch,10352,orange red infrared mini body light 620nm 670nm 760nm 830nm mbl11,1eqwkmhcf9qec,lifegivingstore
,The item was exactly as I expected and works great.,4,2019-07-29T16:12:16.000Z,Michelle Casper,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
,This soap is great.  I have hard water and it never leaves a soap scum build-up on the sink edge.  It is the best hand made soap around.,5,2019-07-27T17:40:50.000Z,Judith Mulvany,10344,homemade soap blend 2,1eqwkmhcf9qec,lifegivingstore
,Delicious,5,2019-07-22T20:01:21.000Z,Kay Bunnell875,10387,cocoa powder dutched organic certified,1eqwkmhcf9qec,lifegivingstore
