review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
,"tis ink. I have used swift ink off and on, their prices and delivery times are good. Ink cartridges work in the printer.",5,2013-10-23T00:00:00.000Z,David J.,6148,Remanufactured Replacement for Epson T125120 (T1251) Black Ink Cartridge,1gm0fkmh7pht1289,swiftink
,Great service with super fast shipping. Make Swift Ink your go-to ink source.,5,2013-10-23T00:00:00.000Z,Tom C.,6035,Remanufactured Replacement for Epson T077120 (T078120) High Yield Black Ink Cartridge,1gm0fkmh7pht1290,swiftink
,I have had no problems with any of  the inks that I have ordered over the years from Swift,5,2013-10-23T00:00:00.000Z,Sandra R.,5631,Compatible Canon PGI-225 Pigment Black Ink Cartridge,1gm0fkmh7pht1291,swiftink
,Awesome! FAST!,5,2013-10-23T00:00:00.000Z,Karen,6089,Compatible Replacement for Dell T091N / Series 22 High Yield Black Ink Cartridge for the P513/V313 Printers,1gm0fkmh7pht1292,swiftink
,Fast delivery. .works great,5,2013-10-23T00:00:00.000Z,Scott C.,6051,Remanufactured High Yield Cyan Ink Cartridge for Epson 79 (T079220),1gm0fkmh7pht1293,swiftink
,All went well with my order.  I received it quickly and it was all complete.,5,2013-10-23T00:00:00.000Z,Cesar G.,6045,Remanufactured Replacement for Epson T077620 (T078620) High Yield Light Magenta Ink Cartridge,1gm0fkmh7pht1294,swiftink
,"This toner is so much better than other compatible toners found on other sites (amazon, etc. ).",5,2013-10-23T00:00:00.000Z,Carson S.,5823,Compatible Q7551X / 51X HC Black Laser Toner Cartridge for HP,1gm0fkmh7pht1295,swiftink
,"Had an issue at first with printer not wanting to function and saying ink cartridge empty but once I went online and found out how to reset the printer for a remanufactured cartridge, everything has been great.",5,2013-10-23T00:00:00.000Z,Thelma H.,5611,Remanufactured Canon PG-210XL High Yield Black Ink Cartridge,1gm0fkmh7pht1296,swiftink
,good,5,2013-10-23T00:00:00.000Z,Darin H.,5621,Remanufactured Canon PG-50 High Capacity Black Ink Cartridge,1gm0fkmh7pht1297,swiftink
,"excellent quality, prompt delivery, and a price performer. Have been using Swiftink for years, would not think of changing",5,2013-10-23T00:00:00.000Z,Paul F.,5323,Compatible Brother LC61 10-Set Ink Cartridges: 4 Black & 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht1298,swiftink
,I am happy to have found good quality ink for a very low price!,5,2013-10-23T00:00:00.000Z,Sergio M.,5317,Compatible Brother LC51Y XL Yellow Ink Cartridge (Extra High Yield),1gm0fkmh7pht1299,swiftink
,"Ordering was a snap, pricing was good and I had a fast delivery. ..",5,2013-10-23T00:00:00.000Z,Howard C.,5159,Compatible Brother LC103BK High-Yield Black Ink Cartridge,1gm0fkmh7pht1300,swiftink
,I was surprised at how well these cartridges worked.  Thanks.,5,2013-10-23T00:00:00.000Z,Robert S.,4879,Remanufactured High Yield Magenta Ink Cartridge for CN047AN / HP 951XL,1gm0fkmh7pht1301,swiftink
,"It is important to note I only have knowleedge of Swiftinks Canon products in the CLI category for my MP970 model. I have used or tried cartridges from Cartridge World retail and online suppliers.  You must be careful because used cartridges, refilled cartridges, and non-OEM cartridges can cause problems.  Swiftink cartridges have been perfect since I first ordered them years ago.  Their prices are excellent, ink quality as good or better than OEM, their chips have never failed to date. I highly recommend their products in the Canon ink family.",5,2013-10-23T00:00:00.000Z,Daniel W.,4729,Compatible Canon CLI-8Y Yellow Ink Cartridge w/ Chip,1gm0fkmh7pht1302,swiftink
,I am very pleased with the performance of all the cartridges I have purchased from you.  I will continue to purchase cartridges as I need them.  I really like your prices.,5,2013-10-23T00:00:00.000Z,Elaine H.,4691,Compatible Canon CLI-226 Magenta Ink Cartridge,1gm0fkmh7pht1303,swiftink
,"Haven't used it yet, but at this price, it just has to work to be worth it.",5,2013-10-23T00:00:00.000Z,Joao S.,4729,Compatible Canon CLI-8Y Yellow Ink Cartridge w/ Chip,1gm0fkmh7pht1304,swiftink
,Had a great experience with this company.,5,2013-10-23T00:00:00.000Z,Rick G.,4693,Compatible Canon CLI-226 Yellow Ink Cartridge,1gm0fkmh7pht1305,swiftink
,"A great value, I am tremendously satisfied with all my SWIFT INK purchases",5,2013-10-23T00:00:00.000Z,Michael L.,4689,Compatible Canon CLI-226 Gray Ink Cartridge,1gm0fkmh7pht1306,swiftink
,Works like the original!,5,2013-10-23T00:00:00.000Z,Melissa J.,4675,Compatible Canon CLI-221 Black Ink Cartridge,1gm0fkmh7pht1307,swiftink
,glad i made purshase cartridges are working fine a great value will purchase again thanks.,5,2013-10-23T00:00:00.000Z,bob c.,4659,Remanufactured Hewlett Packard (HP) HP 61XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht1308,swiftink
,I had some reserve abour ordering remanufactured cartridges but this company does that wel. I had a problem with one cartridge I ordered and Customer Service was prompt and very helpful in sending me a replacement. I have recommended this company to others. Thank you Swiftink. I'm glad I found you!,5,2013-10-23T00:00:00.000Z,Jacqueline P.,4403,Remanufactured Hewlett Packard CE413A (HP 305A) Magenta Laser Toner Cartridge,1gm0fkmh7pht1309,swiftink
,"I was pleased with the promptness of the service, but I havn't installed the new cartridge yet.  Thanks",5,2013-10-23T00:00:00.000Z,Todd T.,4201,Remanufactured HP High Yield Tri-Color Ink Cartridge for CB338WN / HP 75XL,1gm0fkmh7pht1310,swiftink
,Once again outstanding service.,5,2013-10-23T00:00:00.000Z,Willie M.,4023,HP 57 (HP C6657AN) Tri-Color Remanufactured Ink Cartridge,1gm0fkmh7pht1311,swiftink
,"I have been using swiftink for all my hp printers. small lasers to big color printers. Works great and really really nice price. Most of the time it is fast and free delivery. I would recommend this company to anyone using ink or toner.
Mike McDowell",5,2013-10-23T00:00:00.000Z,Richard M.,4295,Remanufactured Replacement for Hewlett Packard CE260A (HP 647A) Black Laser Toner Cartridge,1gm0fkmh7pht1312,swiftink
,This product was received and operates as expected.  We are very happy with our purchase!,5,2013-10-23T00:00:00.000Z,Brandy M.,4281,Remanufactured CE250X High Yield Black Laser Toner Cartridge for HP CP3520/CP3530 Supplies,1gm0fkmh7pht1313,swiftink
,"My recent purchase of HP compatible ink from Swiftink was top notch.  So far, all of the ink I purchased has worked great!  It came packaged very well, was delivered in a timely manner, and is of high quality.  I will definitely buy from Swiftink again!",5,2013-10-23T00:00:00.000Z,Jeff S.,4259,Remanufactured Replacement High Yield Black Ink Cartridge for CC641WN / HP 60XL,1gm0fkmh7pht1314,swiftink
,So far there are no issues whatsoever and I'm very happy with my purchase!,5,2013-10-23T00:00:00.000Z,Kimber W.,4197,Remanufactured HP High Yield Black Ink Cartridge for CB336WN / HP 74XL,1gm0fkmh7pht1315,swiftink
,Recently I purchased several ink cartridges from swiftink and have found them to be accepted by my printers.  The price was right and shipping was quick so I am a happy customer and have already sent other customers to purchase from swiftink.  Thanks for selling a product at a fair price that will be as durable as the original HP cartridges.,5,2013-10-23T00:00:00.000Z,Peg B.,4055,Remanufactured HP 02 Ink Bulk Set of 13,1gm0fkmh7pht1316,swiftink
,My purchase was well priced. .. I'll keep shopping here for all my ink supplies.,5,2013-10-23T00:00:00.000Z,Luis j.,4329,Compatible HP 85A Toner Cartridge (CE285A),1gm0fkmh7pht1317,swiftink
,"I had to wait to write my review until I could install and use my ink. .. I am SOLD!  The clear cartridges, so you can actually see how much ink is in the cartridge, are the bomb!  I never want to buy any other kind now.  And the color seems just at good as the name brand, so I'm good!  5 STARS!",5,2013-10-23T00:00:00.000Z,Terri E.,4185,10-Pack Compatible HP 564XL High Yield Ink Cartridges: 2 x Black/Photo/Cyan/Magenta/Yellow,1gm0fkmh7pht1318,swiftink
,Excellent service,5,2013-10-23T00:00:00.000Z,William P.,4115,Remanufactured HP C9396AN / HP 88XL Black Ink Cartridge,1gm0fkmh7pht1319,swiftink
,So convenient to order online and the shipping arrived in no time.,5,2013-10-23T00:00:00.000Z,Victoria R.,4113,Remanufactured HP C9393AN / HP 88XL Yellow Ink Cartridge,1gm0fkmh7pht1320,swiftink
,"For about $3.00 more than I pay for 1 iink cartridge at the store I got 2 black and 2 color cartridges from Swiftlink.
 Fast delivery and good products. Been using the black for over a month and very pleased with it. Will get my ink from Swiftlink from now on.",5,2013-10-23T00:00:00.000Z,J Z.,4271,Compatible Hewlett Packard (HP) CD972AN (HP 920XL High Yield Cyan) Ink Cartridge,1gm0fkmh7pht1321,swiftink
,I am very pleased with my remanufactured black ink cartridge.,5,2013-10-23T00:00:00.000Z,Sue M.,4197,Remanufactured HP High Yield Black Ink Cartridge for CB336WN / HP 74XL,1gm0fkmh7pht1322,swiftink
,good,5,2013-10-23T00:00:00.000Z,Donald R.,4191,Compatible HP 564XL Magenta High Yield Ink Cartridge CB324WN,1gm0fkmh7pht1323,swiftink
,"Very easy to exchange, fast service and good prices",5,2013-10-23T00:00:00.000Z,Jeanie F.,4185,10-Pack Compatible HP 564XL High Yield Ink Cartridges: 2 x Black/Photo/Cyan/Magenta/Yellow,1gm0fkmh7pht1324,swiftink
,"Hi,
First time I've tried your products and am happy to report they work, were on time and price was great.",5,2013-10-23T00:00:00.000Z,sharon M.,4111,Remanufactured HP C9392AN / HP 88XL Magenta Ink Cartridge,1gm0fkmh7pht1325,swiftink
,ink is great product/and the price is right. .. .service and delivery awesome. .. keep up the good work. .. .also very friendly people to work with. .. .and they stand behind their product. .. great combo. .. thanks. .glad I found you,5,2013-10-23T00:00:00.000Z,Chris R.,3631,Compatible Canon 6448B001 (CLI-251XL) High Yield Black Ink Cartridge,1gm0fkmh7pht1326,swiftink
,great ink great price,5,2013-10-23T00:00:00.000Z,Angela H.,4021,HP 56 (HP C6656AN) Black Remanufactured Ink Cartridge,1gm0fkmh7pht1327,swiftink
,"I have not had a bad experience yet and I've purchased from this site for at least a year. The speed from the time I placed my order on line, to the time that I receive my order at my door is definitely swift. I'm talking max of 2 days. Exceptional in their delivery.",5,2013-10-23T00:00:00.000Z,Mercedes D.,3967,Remanufactured Hewlett Packard C4908AN (HP 940XL Magenta) High Yield Ink Cartridge,1gm0fkmh7pht1328,swiftink
,I usually have to pay almost $ 90.00 dollars for the brand name laser toner. I can't believe the value of the ones I ordered. Fantastic value is all I can say,5,2013-10-23T00:00:00.000Z,jeri d.,3913,Compatible C4092A / 92A Black Laser Toner Cartridge for HP,1gm0fkmh7pht1329,swiftink
,"After I received my ink supply, I found that one of them didn't work, I called swiftink and told them about the problem and with no questions asked they shipped me a new ink cartridge.
I will use them again for sure.",5,2013-10-23T00:00:00.000Z,Michael R.,3639,Compatible Canon 6452B001 (CLI-251XL) High Yield Gray Ink Cartridge,1gm0fkmh7pht1330,swiftink
,"The CLI-251XL cartridges are great. Can tell no difference in original Canon. The prices are        
a real savings. Thanks for the fast service.",5,2013-10-23T00:00:00.000Z,Jack F.,3633,Compatible Canon 6449B001 (CLI-251XL) High Yield Cyan Ink Cartridge,1gm0fkmh7pht1331,swiftink
,Works as well as the Canon at a considerable less cost,5,2013-10-23T00:00:00.000Z,Bill O.,3631,Compatible Canon 6448B001 (CLI-251XL) High Yield Black Ink Cartridge,1gm0fkmh7pht1332,swiftink
,"I have nothing unfavorable to say, the package arrived quickly from the time I ordered it and so far the cartridges are working just fine. I will reorder from your company again when needed.",5,2013-10-23T00:00:00.000Z,Guy G.,3239,Compatible Replacement for Dell Series 33 Extra High-Yield Magenta Ink Cartridge for the V525w & V725w Printers,1gm0fkmh7pht1333,swiftink
,Works great!,5,2013-10-23T00:00:00.000Z,Kyle S.,3497,Remanufactured Replacement Black Ink Cartridge for 51645A / HP 45,1gm0fkmh7pht1334,swiftink
,Works OK,5,2013-10-23T00:00:00.000Z,Charles L.,3497,Remanufactured Replacement Black Ink Cartridge for 51645A / HP 45,1gm0fkmh7pht1335,swiftink
,SwiftInk is the right choice for Fast & reliable service.  I found customer service to be handled personally and efficiently. They’re a great resource.  Ink On !!!,5,2013-10-23T00:00:00.000Z,Michael R.,2997,Remanufactured Lexmark 18C0035 (#35) High Capacity Color Inkjet Cartridge,1gm0fkmh7pht1336,swiftink
,very pleased,5,2013-10-23T00:00:00.000Z,Pat M.,2943,Compatible Replacement for Lexmark 14N1069 / 100XL High Yield Cyan Ink Cartridge,1gm0fkmh7pht1337,swiftink
,"I had a wonderful experience with Swiftink.
Great response time, Great service, and great product.",5,2013-10-23T00:00:00.000Z,Al G.,2999,Remanufactured Lexmark 18C0190 (#2) Color Inkjet Cartridge,1gm0fkmh7pht1338,swiftink
,Cartridges always arrive SO quickly - appreciate the promptness of your service.  Have not had any problems with any of them - usually order three different kinds.  They seem to last longer than those I purchase off the shelf of a store.,5,2013-10-23T00:00:00.000Z,Nancy S.,4199,remanufactured hp tri color ink cartridge for cb337wn hp 75,1gm0fkmh7pht1339,swiftink
,Very quick shipping and excellent product at 1/2 the price of normal cartridges,5,2013-10-23T00:00:00.000Z,John C.,3017,remanufactured lexmark 18c2170 36xl black inkjet cartridge,1gm0fkmh7pht1340,swiftink
,The cartridges work great. .. quick service,5,2013-10-23T00:00:00.000Z,Jackie S.,4199,remanufactured hp tri color ink cartridge for cb337wn hp 75,1gm0fkmh7pht1341,swiftink
,"I'm very please with my order. I got a great price , they are serving me well . I plan to reorder my next supply from swift link. thanks.",5,2013-10-23T00:00:00.000Z,Walter M.,3017,remanufactured lexmark 18c2170 36xl black inkjet cartridge,1gm0fkmh7pht1342,swiftink
,I bought all 5 colors of the product and so far so good and am pleased and found no problems with them. They are much less expensive than the Canon products and seem to last some time.,4,2013-10-23T00:00:00.000Z,Beverley,5631,Compatible Canon PGI-225 Pigment Black Ink Cartridge,1gm0fkmh7pht1343,swiftink
,Cartridge works fine.,4,2013-10-23T00:00:00.000Z,Vivian B.,4717,Compatible Canon CLI-8C Cyan Ink Cartridge w/ Chip,1gm0fkmh7pht1344,swiftink
,Cartridge works very well.  I've not had any problems.,4,2013-10-23T00:00:00.000Z,Vivian B.,4715,Compatible Canon CLI-8Bk Black Ink Cartridge w/ Chip,1gm0fkmh7pht1345,swiftink
,"We bought the ink and it has worked great, no problems other than we went through it a little faster than we thought we would.",4,2013-10-23T00:00:00.000Z,Steve B.,4265,Remanufactured High Yield Black Ink Cartridge for HP 901XL / CC654AN,1gm0fkmh7pht1346,swiftink
,"Only tried Cyan, but color seems good.",4,2013-10-23T00:00:00.000Z,Roland S.,4273,Compatible Hewlett Packard (HP) CD973AN (HP 920XL High Yield Magenta) Ink Cartridge,1gm0fkmh7pht1347,swiftink
,The ink was delivered quickly and we have been happy with the quality.  No different than new HP cartridges.  I plan on purchasing from SwiftInk in the future.,4,2013-10-23T00:00:00.000Z,Nancy P.,4185,10-Pack Compatible HP 564XL High Yield Ink Cartridges: 2 x Black/Photo/Cyan/Magenta/Yellow,1gm0fkmh7pht1348,swiftink
,I am happy with the ink that we got. It is work really good on my computer. I would give your company name to my friends.,4,2013-10-23T00:00:00.000Z,Cheryl R.,2957,Compatible Replacement for Lexmark 14N1616 / 150XL High Yield Magenta Ink Cartridge,1gm0fkmh7pht1349,swiftink
,Gets the job done at an awesome price!,4,2013-10-23T00:00:00.000Z,Christina A.,4195,remanufactured hp black ink cartridge for cb335wn hp 74,1gm0fkmh7pht1350,swiftink
,I have only used one set for about two months now and I am extremely pleased. Thank You,5,2013-10-22T00:00:00.000Z,Ray L.,6284,Remanufactured Epson 273XL 12-Set Ink Cartridges: 4 Black & 2 each of Photo Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1351,swiftink
